,prod_id,prod_desc,prod_long_desc,theme_name,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating,ages,piece_count,set_name,country,list_price
4086,76098,blah,blahblah,DC Comics™ Super Heroes,6.0,4.5,Easy,4.8,4.5,6-12,271,Speed Force Freeze Pursuit,DE,48.7878
4087,70919,blah,blahblah,THE LEGO® BATMAN MOVIE,5.0,3.6,Easy,3.2,3.4,7-14,267,The Justice League™ Anniversary Party,DE,48.7878
4088,70920,blah,blahblah,THE LEGO® BATMAN MOVIE,11.0,4.9,Average,4.7,4.6,7-14,293,Egghead™ Mech Food Fight,DE,48.7878
4089,10753,blah,blahblah,Juniors,1.0,5.0,Easy,5.0,5.0,4-7,151,The Joker™ Batcave Attack,DE,36.5878
4090,76096,blah,blahblah,DC Comics™ Super Heroes,1.0,5.0,Average,5.0,5.0,6-12,199,Superman™ & Krypto™ Team-Up,DE,36.5878
4091,76085,blah,blahblah,DC Comics™ Super Heroes,9.0,3.9,Easy,4.2,3.9,6-12,197,Battle of Atlantis,DE,35.36779999999999
4092,70918,blah,blahblah,THE LEGO® BATMAN MOVIE,2.0,4.0,nan,4.5,4.0,7-14,198,The Bat-Dune Buggy,DE,30.4878
4093,70923,blah,blahblah,THE LEGO® BATMAN MOVIE,9.0,4.4,Average,4.8,3.5,8-14,643,The Bat-Space Shuttle,DE,103.6878
4094,71040,blah,blahblah,Disney™,171.0,4.5,Challenging,4.7,4.5,16+,4080,The Disney Castle,DE,426.9878
4095,71042,blah,blahblah,Disney™,52.0,3.3,Average,4.5,4.3,14+,2294,Silent Mary,DE,280.5878
4096,41154,blah,blahblah,Disney™,3.0,4.3,Challenging,4.3,3.3,6-12,585,Cinderella's Dream Castle,DE,97.5878
4097,41148,blah,blahblah,Disney™,5.0,4.0,Average,4.0,3.8,6-12,701,Elsa's Magical Ice Palace,DE,92.7078
4098,41153,blah,blahblah,Disney™,3.0,4.3,Average,4.3,3.3,6-12,380,Ariel's Royal Celebration Boat,DE,67.0878
4099,41150,blah,blahblah,Disney™,3.0,4.7,Easy,4.7,4.7,6-12,307,Moana’s Ocean Voyage,DE,54.8878
4100,41146,blah,blahblah,Disney™,4.0,4.3,Average,4.8,4.3,6-12,350,Cinderella's Enchanted Evening,DE,54.8878
4101,41152,blah,blahblah,Disney™,3.0,4.7,Easy,4.3,4.3,6-12,322,Sleeping Beauty's Fairytale Castle,DE,54.8878
4102,10744,blah,blahblah,Juniors,2.0,5.0,Average,5.0,4.5,4-7,191,Thunder Hollow Crazy 8 Race,DE,48.7878
4103,41145,blah,blahblah,Disney™,2.0,5.0,Average,5.0,4.5,5-12,222,Ariel and the Magical Spell,DE,36.5878
4104,10743,blah,blahblah,Juniors,2.0,5.0,Easy,4.5,5.0,4-7,116,Smokey's Garage,DE,30.4878
4105,10736,blah,blahblah,Juniors,3.0,4.7,Average,4.7,4.7,4-7,94,Anna & Elsa's Frozen Playground,DE,30.4878
4106,41155,blah,blahblah,Disney™,,,nan,,,5-12,125,Elsa's Market Adventure,DE,24.3878
4107,10742,blah,blahblah,Juniors,2.0,2.5,Easy,3.0,3.0,4-7,95,Willy's Butte Speed Training,DE,24.3878
4108,41151,blah,blahblah,Disney™,1.0,5.0,Average,5.0,5.0,5-12,104,Mulan's Training Day,DE,18.2878
4109,10730,blah,blahblah,Juniors,8.0,3.9,Very Easy,4.0,3.9,4-7,47,Lightning McQueen Speed Launcher,DE,12.1878
4110,10733,blah,blahblah,Juniors,3.0,4.3,Easy,4.7,5.0,4-7,62,Mater's Junkyard,DE,12.1878
4111,10732,blah,blahblah,Juniors,1.0,5.0,nan,5.0,5.0,4-7,75,Guido and Luigi's Pit Stop,DE,12.1878
4112,10731,blah,blahblah,Juniors,3.0,4.3,Easy,5.0,4.3,4-7,59,Cruz Ramirez Race Simulator,DE,12.1878
4113,40307,blah,blahblah,Disney™,1.0,4.0,Easy,5.0,4.0,6+,115,Castle Interior Kit,DE,12.1878
4114,40388,blah,blahblah,Disney™,1.0,5.0,Easy,5.0,5.0,6+,80,Mini-Doll Dress-Up Kit,DE,12.1878
4115,10880,blah,blahblah,DUPLO®,,,nan,,,2-5,22,T. rex Tower,DE,36.5878
4116,10879,blah,blahblah,DUPLO®,1.0,,nan,5.0,,2-5,24,Gentle Giants Petting Zoo,DE,24.3878
4117,10508,blah,blahblah,DUPLO®,22.0,4.6,Average,4.1,3.7,2-5,134,Deluxe Train Set,DE,146.3878
4118,10805,blah,blahblah,DUPLO®,8.0,4.9,Easy,5.0,4.8,2-5,163,Around the World,DE,134.18779999999998
4119,10840,blah,blahblah,DUPLO®,1.0,4.0,Easy,5.0,4.0,2-5,106,Big Fair,DE,97.5878
4120,10813,blah,blahblah,DUPLO®,1.0,5.0,Average,5.0,5.0,2-5,67,Big Construction Site,DE,79.28779999999998
4121,10836,blah,blahblah,DUPLO®,,,nan,,,2-5,98,Town Square,DE,79.28779999999998
4122,10869,blah,blahblah,DUPLO®,,,nan,,,2-5,104,Farm Adventures,DE,79.28779999999998
4123,10507,blah,blahblah,DUPLO®,11.0,4.9,Easy,4.7,4.4,2-5,52,My First Train Set,DE,67.0878
4124,10846,blah,blahblah,DUPLO®,3.0,5.0,Easy,5.0,4.5,2-5,28,Flo's Café,DE,67.0878
4125,10864,blah,blahblah,DUPLO®,,,nan,,,2-5,71,Large Playground Brick Box,DE,60.9878
4126,10835,blah,blahblah,DUPLO®,,,nan,,,2-5,69,Family House,DE,54.8878
4127,10841,blah,blahblah,DUPLO®,,,nan,,,2-5,61,Fun Family Fair,DE,54.8878
4128,10844,blah,blahblah,DUPLO®,,,nan,,,2-5,70,Minnie Mouse Bow-tique,DE,48.7878
4129,10827,blah,blahblah,DUPLO®,3.0,5.0,Very Easy,5.0,5.0,2-5,48,Mickey & Friends Beach House,DE,45.1278
4130,10854,blah,blahblah,DUPLO®,,,nan,,,2-5,120,LEGO® DUPLO® Creative Box,DE,42.6878
4131,10823,blah,blahblah,DUPLO®,3.0,4.3,Average,4.3,3.3,2-5,28,Batwing Adventure,DE,40.2478
4132,10834,blah,blahblah,DUPLO®,2.0,5.0,Average,5.0,5.0,2-5,57,Pizzeria,DE,36.5878
4133,10857,blah,blahblah,DUPLO®,1.0,5.0,Easy,5.0,4.0,2-5,31,Piston Cup Race,DE,36.5878
4134,10863,blah,blahblah,DUPLO®,,,nan,,,1½-3,34,My First Animal Brick Box,DE,36.5878
4135,10876,blah,blahblah,DUPLO®,,,nan,,,2-5,38,Spider-Man & Hulk Adventures,DE,36.5878
4136,10868,blah,blahblah,DUPLO®,,,nan,,,2-5,59,Farm Pony Stable,DE,36.5878
4137,10878,blah,blahblah,DUPLO®,1.0,5.0,Very Easy,5.0,5.0,2-5,37,Rapunzel´s Tower,DE,36.5878
4138,10572,blah,blahblah,DUPLO®,4.0,4.8,Very Easy,5.0,4.0,1½-5,65,LEGO® DUPLO® All-in-One-Box-of-Fun,DE,36.5878
4139,10592,blah,blahblah,DUPLO®,2.0,5.0,Very Easy,5.0,5.0,2-5,26,Fire Truck,DE,32.9278
4140,10865,blah,blahblah,DUPLO®,,,nan,,,1½-5,70,Fun Creations,DE,32.9278
4141,10871,blah,blahblah,DUPLO®,,,nan,,,2-5,29,Airport,DE,32.9278
4142,10597,blah,blahblah,DUPLO®,4.0,5.0,Easy,4.8,4.7,2-5,24,Mickey & Minnie Birthday Parade,DE,30.4878
4143,10845,blah,blahblah,DUPLO®,6.0,2.2,Average,2.2,3.2,1½-3,24,My First Carousel,DE,30.4878
4144,10839,blah,blahblah,DUPLO®,,,nan,,,2-5,32,Shooting Gallery,DE,30.4878
4145,10847,blah,blahblah,DUPLO®,5.0,5.0,Easy,5.0,4.8,1½-3,23,Number Train,DE,24.3878
4146,10812,blah,blahblah,DUPLO®,2.0,5.0,Average,5.0,5.0,2-5,26,Truck & Tracked Excavator,DE,24.3878
4147,10816,blah,blahblah,DUPLO®,6.0,4.8,Easy,5.0,4.7,1½-5,36,My First Cars and Trucks,DE,24.3878
4148,10833,blah,blahblah,DUPLO®,2.0,5.0,Average,5.0,5.0,2-5,39,Preschool,DE,24.3878
4149,10867,blah,blahblah,DUPLO®,,,nan,,,2-5,26,Farmers' Market,DE,24.3878
4150,10848,blah,blahblah,DUPLO®,,,nan,,,1½-3,80,My First Bricks,DE,24.3878
4151,10856,blah,blahblah,DUPLO®,1.0,5.0,Easy,5.0,5.0,2-5,23,Mater´s Shed,DE,24.3878
4152,10818,blah,blahblah,DUPLO®,,,nan,,,1½-5,29,My First Truck,DE,24.3878
4153,10877,blah,blahblah,DUPLO®,1.0,3.0,nan,4.0,4.0,2-5,19,Belle´s Tea Party,DE,24.3878
4154,10861,blah,blahblah,DUPLO®,,,nan,,,1½-3,28,My First Emotions,DE,24.3878
4155,10843,blah,blahblah,DUPLO®,,,nan,,,2-5,15,Mickey Racer,DE,18.2878
4156,10809,blah,blahblah,DUPLO®,1.0,3.0,Easy,4.0,3.0,2-5,15,Police Patrol,DE,18.2878
4157,10832,blah,blahblah,DUPLO®,,,nan,,,2-5,19,Birthday Picnic,DE,18.2878
4158,10862,blah,blahblah,DUPLO®,,,nan,,,1½-3,41,My First Celebration,DE,18.2878
4159,2304,blah,blahblah,DUPLO®,15.0,4.4,Easy,4.0,3.3,1½-5,1,LEGO® DUPLO® Green Baseplate,DE,17.0678
4160,10870,blah,blahblah,DUPLO®,,,nan,,,2-5,16,Farm Animals,DE,12.1878
4161,10838,blah,blahblah,DUPLO®,2.0,5.0,Very Easy,5.0,5.0,2-5,15,Family Pets,DE,12.1878
4162,10858,blah,blahblah,DUPLO®,,,nan,,,1½-3,18,My First Puzzle Pets,DE,12.1878
4163,10851,blah,blahblah,DUPLO®,,,nan,,,1½-3,6,My First Bus,DE,6.0878000000000005
4164,10859,blah,blahblah,DUPLO®,,,nan,,,1½-3,6,My First Ladybug,DE,6.0878000000000005
4165,10860,blah,blahblah,DUPLO®,,,nan,,,1½-3,6,My First Race Car,DE,6.0878000000000005
4166,41194,blah,blahblah,Elves,2.0,5.0,nan,4.5,3.0,9-12,646,Noctura's Tower & the Earth Fox Rescue,DE,79.28779999999998
4167,41193,blah,blahblah,Elves,2.0,4.5,Average,5.0,4.5,8-12,451,Aira & the Song of the Wind Dragon,DE,54.8878
4168,41192,blah,blahblah,Elves,2.0,4.0,Average,4.0,3.5,8-12,360,Azari & the Fire Lion Capture,DE,40.2478
4169,41191,blah,blahblah,Elves,2.0,5.0,Average,5.0,5.0,7-12,205,Naida & the Water Turtle Ambush,DE,36.5878
4170,41190,blah,blahblah,Elves,2.0,5.0,Easy,5.0,5.0,7-12,149,Emily Jones & the Eagle Getaway,DE,18.2878
4171,41188,blah,blahblah,Elves,1.0,,nan,5.0,,8-12,695,Breakout from the Goblin King's Fortress,DE,97.5878
4172,41187,blah,blahblah,Elves,6.0,4.5,Average,4.3,4.2,8-12,460,Rosalyn's Healing Hideout,DE,69.5278
4173,41183,blah,blahblah,Elves,8.0,4.3,Average,4.3,4.4,8-12,339,The Goblin King's Evil Dragon,DE,36.5878
4174,41186,blah,blahblah,Elves,2.0,5.0,Average,5.0,3.5,7-12,145,Azari & the Goblin Forest Escape,DE,24.3878
4175,41318,blah,blahblah,Friends,4.0,5.0,Average,4.8,4.0,7-12,871,Heartlake Hospital,DE,121.9878
4176,41130,blah,blahblah,Friends,17.0,4.8,Average,4.8,4.5,8-12,1124,Amusement Park Roller Coaster,DE,121.9878
4177,41317,blah,blahblah,Friends,2.0,5.0,Challenging,4.5,5.0,7-12,603,Sunshine Catamaran,DE,91.4878
4178,41314,blah,blahblah,Friends,8.0,4.6,Average,4.1,3.3,6-12,622,Stephanie's House,DE,91.4878
4179,41340,blah,blahblah,Friends,7.0,4.6,Average,4.1,4.0,6-12,722,Friendship House,DE,91.4878
4180,41126,blah,blahblah,Friends,5.0,5.0,Average,5.0,5.0,6-12,575,Heartlake Riding Club,DE,85.3878
4181,41324,blah,blahblah,Friends,3.0,3.3,Average,3.7,3.7,8-12,585,Snow Resort Ski Lift,DE,79.28779999999998
4182,41339,blah,blahblah,Friends,,,nan,,,7-12,488,Mia's Camper Van,DE,73.1878
4183,41313,blah,blahblah,Friends,6.0,4.8,Easy,4.5,4.0,6-12,589,Heartlake Summer Pool,DE,67.0878
4184,41338,blah,blahblah,Friends,1.0,4.0,Average,4.0,1.0,6-12,460,Stephanie's Sports Arena,DE,54.8878
4185,41323,blah,blahblah,Friends,4.0,5.0,Average,5.0,4.5,7-12,402,Snow Resort Chalet,DE,54.8878
4186,41320,blah,blahblah,Friends,,,nan,,,6-12,370,Heartlake Frozen Yogurt Shop,DE,54.8878
4187,41325,blah,blahblah,Friends,3.0,4.0,Challenging,3.7,3.0,6-12,326,Heartlake City Playground,DE,54.8878
4188,41336,blah,blahblah,Friends,3.0,4.7,Average,2.7,3.3,6-12,378,Emma's Art Café,DE,43.9078
4189,41335,blah,blahblah,Friends,2.0,5.0,Challenging,5.0,5.0,6-12,351,Mia's Tree House,DE,36.5878
4190,41322,blah,blahblah,Friends,2.0,5.0,Average,4.5,4.5,6-12,307,Snow Resort Ice Rink,DE,36.5878
4191,41316,blah,blahblah,Friends,1.0,5.0,Easy,5.0,5.0,6-12,309,Andrea's Speedboat Transporter,DE,36.5878
4192,41311,blah,blahblah,Friends,7.0,3.8,Easy,4.1,3.7,6-12,289,Heartlake Pizzeria,DE,36.5878
4193,41334,blah,blahblah,Friends,1.0,5.0,Average,5.0,5.0,6-12,229,Andrea's Park Performance,DE,32.9278
4194,41319,blah,blahblah,Friends,3.0,5.0,Easy,4.0,4.0,6-12,246,Snow Resort Hot Chocolate Van,DE,30.4878
4195,41333,blah,blahblah,Friends,1.0,5.0,nan,5.0,5.0,6-12,223,Olivia's Mission Vehicle,DE,24.3878
4196,41332,blah,blahblah,Friends,,,nan,,,6-12,210,Emma's Art Stand,DE,24.3878
4197,10749,blah,blahblah,Juniors,,,nan,,,4-7,115,Mia's Organic Food Market,DE,24.3878
4198,41315,blah,blahblah,Friends,4.0,5.0,Easy,4.5,4.8,6-12,186,Heartlake Surf Shop,DE,24.3878
4199,41330,blah,blahblah,Friends,,,nan,,,6-12,119,Stephanie's Soccer Practice,DE,18.2878
4200,41329,blah,blahblah,Friends,1.0,5.0,Easy,4.0,2.0,6-12,163,Olivia's Deluxe Bedroom,DE,18.2878
4201,40171,blah,blahblah,Friends,2.0,5.0,Average,5.0,5.0,6+,249,LEGO® Friends Buildable Hedgehog Storage,DE,15.8478
4202,10748,blah,blahblah,Juniors,2.0,5.0,Very Easy,5.0,4.0,4-7,67,Emma's Pet Party,DE,12.1878
4203,41328,blah,blahblah,Friends,2.0,4.5,Easy,5.0,5.0,6-12,95,Stephanie's Bedroom,DE,12.1878
4204,41327,blah,blahblah,Friends,3.0,2.3,Average,3.0,2.7,6-12,86,Mia's Bedroom,DE,12.1878
4205,75827,blah,blahblah,Ghostbusters™,130.0,4.7,Challenging,4.8,4.7,16+,4634,Firehouse Headquarters,DE,463.5878
4206,21313,blah,blahblah,Ideas,83.0,3.7,Average,4.5,4.2,12+,962,Ship in a Bottle,DE,85.3878
4207,21310,blah,blahblah,Ideas,79.0,4.8,Average,5.0,4.7,12+,2049,Old Fishing Store,DE,195.1878
4208,21309,blah,blahblah,Ideas,367.0,4.6,Challenging,4.9,4.9,14+,1969,LEGO® NASA Apollo Saturn V,DE,158.58780000000004
4209,21308,blah,blahblah,Ideas,23.0,3.6,Easy,3.3,2.7,9+,496,Adventure Time™,DE,67.0878
4210,21312,blah,blahblah,Ideas,33.0,4.4,Easy,4.6,4.5,10+,231,Women of NASA,DE,30.4878
4211,21314,blah,blahblah,Ideas,30.0,4.1,Easy,4.4,3.7,10+,230,TRON: Legacy,DE,42.6878
4212,10757,blah,blahblah,Juniors,,,nan,,,4-7,85,Raptor Rescue Truck,DE,36.5878
4213,10760,blah,blahblah,Juniors,,,nan,,,4-7,149,Underminer Bank Heist,DE,36.5878
4214,10759,blah,blahblah,Juniors,,,nan,,,4-7,95,Elastigirl's Rooftop Pursuit,DE,32.9278
4215,10756,blah,blahblah,Juniors,,,nan,,,4-7,84,Pteranodon Escape,DE,30.4878
4216,10745,blah,blahblah,Juniors,1.0,5.0,Challenging,5.0,5.0,5-8,266,Florida 500 Final Race,DE,60.9878
4217,10734,blah,blahblah,Juniors,2.0,5.0,nan,5.0,4.0,4-7,175,Demolition Site,DE,36.5878
4218,10754,blah,blahblah,Juniors,1.0,5.0,nan,4.0,4.0,4-7,125,Spider-Man vs. Scorpion Street Showdown,DE,30.4878
4219,10746,blah,blahblah,Juniors,2.0,5.0,Easy,5.0,4.5,4-7,100,Mia's Farm Suitcase,DE,24.3878
4220,10739,blah,blahblah,Juniors,2.0,4.5,Easy,4.5,4.0,4-7,108,Shark Attack,DE,24.3878
4221,10740,blah,blahblah,Juniors,1.0,,Easy,4.0,,4-7,110,Fire Patrol Suitcase,DE,24.3878
4222,10755,blah,blahblah,Juniors,,,nan,,,4-7,131,Zane's Ninja Boat Pursuit,DE,24.3878
4223,10737,blah,blahblah,Juniors,2.0,4.0,Easy,4.5,4.0,4-7,63,Batman™ vs. Mr. Freeze™,DE,18.2878
4224,10738,blah,blahblah,Juniors,2.0,5.0,Average,5.0,5.0,4-7,67,Snow White's Forest Cottage,DE,18.2878
4225,10758,blah,blahblah,Juniors,,,nan,,,4-7,150,T. rex Breakout,DE,67.0878
4226,10761,blah,blahblah,Juniors,,,nan,,,4-7,178,The Great Home Escape,DE,48.7878
4227,75930,blah,blahblah,Indoraptor Rampage at Lockwood Estate,2.0,5.0,Easy,5.0,4.0,8-12,1019,Indoraptor Rampage at Lockwood Estate,DE,170.7878
4228,75929,blah,blahblah,Carnotaurus Gyrosphere Escape,1.0,,nan,5.0,,7-12,577,Carnotaurus Gyrosphere Escape,DE,103.6878
4229,75933,blah,blahblah,T. rex Transport,,,nan,,,7-12,609,T. rex Transport,DE,97.5878
4230,75932,blah,blahblah,Jurassic Park Velociraptor Chase,4.0,4.8,Average,5.0,4.3,6-12,360,Jurassic Park Velociraptor Chase,DE,67.0878
4231,75931,blah,blahblah,Dilophosaurus Outpost Attack,1.0,3.0,Easy,4.0,3.0,7-12,289,Dilophosaurus Outpost Attack,DE,67.0878
4232,75928,blah,blahblah,Blue's Helicopter Pursuit,,,nan,,,7-12,397,Blue's Helicopter Pursuit,DE,60.9878
4233,75927,blah,blahblah,Stygimoloch Breakout,2.0,4.5,Average,5.0,4.5,6-12,222,Stygimoloch Breakout,DE,48.7878
4234,75926,blah,blahblah,Pteranodon Chase,1.0,3.0,Easy,4.0,2.0,6-12,126,Pteranodon Chase,DE,30.4878
4235,76105,blah,blahblah,Marvel Super Heroes,52.0,3.2,Average,3.8,4.0,14+,1363,The Hulkbuster: Ultron Edition,DE,176.8878
4236,76108,blah,blahblah,Marvel Super Heroes,7.0,4.8,Average,5.0,4.8,8-14,1004,Sanctum Sanctorum Showdown,DE,134.18779999999998
4237,76107,blah,blahblah,Marvel Super Heroes,17.0,4.9,Average,4.7,4.2,8-14,674,Thanos: Ultimate Battle,DE,109.7878
4238,76103,blah,blahblah,Marvel Super Heroes,3.0,3.7,Average,4.0,3.7,7-14,416,Corvus Glaive Thresher Attack,DE,54.8878
4239,76104,blah,blahblah,Marvel Super Heroes,13.0,4.7,Easy,4.8,4.7,7-14,375,The Hulkbuster Smash-Up,DE,48.7878
4240,76102,blah,blahblah,Marvel Super Heroes,10.0,4.4,Easy,4.4,4.9,6-12,223,Thor's Weapon Quest,DE,36.5878
4241,76101,blah,blahblah,Marvel Super Heroes,13.0,4.2,Easy,4.8,4.8,6-12,124,Outrider Dropship Attack,DE,18.2878
4242,76088,blah,blahblah,Marvel Super Heroes,6.0,4.7,Average,4.3,4.0,7-14,492,Thor vs. Hulk: Arena Clash,DE,73.1878
4243,76078,blah,blahblah,Marvel Super Heroes,7.0,4.1,Easy,3.7,2.3,7-14,375,Hulk vs. Red Hulk,DE,73.1878
4244,76084,blah,blahblah,Marvel Super Heroes,6.0,4.8,Easy,4.3,4.5,7-14,400,The Ultimate Battle for Asgard,DE,69.5278
4245,76083,blah,blahblah,Marvel Super Heroes,23.0,4.4,Average,4.6,3.9,7-14,375,Beware the Vulture,DE,54.8878
4246,76100,blah,blahblah,Marvel Super Heroes,7.0,4.7,Average,4.7,4.8,7-14,358,Royal Talon Fighter Attack,DE,48.7878
4247,76077,blah,blahblah,Marvel Super Heroes,10.0,4.8,Easy,4.6,4.3,7-14,377,Iron Man: Detroit Steel Strikes,DE,47.5678
4248,76099,blah,blahblah,Marvel Super Heroes,6.0,4.4,Easy,4.7,5.0,6-12,229,Rhino Face-Off by the Mine,DE,36.5878
4249,76082,blah,blahblah,Marvel Super Heroes,9.0,3.9,Easy,3.9,4.2,6-12,185,ATM Heist Battle,DE,35.36779999999999
4250,76076,blah,blahblah,Marvel Super Heroes,10.0,3.9,Easy,3.7,3.9,6-12,160,Captain America Jet Pursuit,DE,35.36779999999999
4251,76091,blah,blahblah,Marvel Super Heroes,2.0,3.5,Easy,3.5,3.0,5-12,79,Mighty Micros: Thor vs. Loki,DE,12.1878
4252,76090,blah,blahblah,Marvel Super Heroes,,,nan,,,5-12,86,Mighty Micros: Star-Lord vs. Nebula,DE,12.1878
4253,76089,blah,blahblah,Marvel Super Heroes,,,nan,,,5-12,89,Mighty Micros: Scarlet Spider vs. Sandman,DE,12.1878
4254,31313,blah,blahblah,MINDSTORMS®,38.0,4.4,Challenging,4.3,3.7,10+,601,LEGO® MINDSTORMS® EV3,DE,487.9878
4255,45500,blah,blahblah,MINDSTORMS®,1.0,5.0,Average,4.0,3.0,10-21,1,EV3 Intelligent Brick,DE,243.9878
4256,45501,blah,blahblah,MINDSTORMS®,6.0,4.0,Very Easy,4.3,3.0,10-21,1,EV3 Rechargeable DC Battery,DE,115.88779999999998
4257,45505,blah,blahblah,MINDSTORMS®,,,nan,,,10-21,1,EV3 Gyro Sensor,DE,42.6878
4258,45504,blah,blahblah,MINDSTORMS®,4.0,3.0,Challenging,3.5,4.0,10+,1,EV3 Ultrasonic Sensor,DE,42.6878
4259,45506,blah,blahblah,MINDSTORMS®,1.0,5.0,Very Easy,5.0,5.0,10-21,1,EV3 Color Sensor,DE,42.6878
4260,45509,blah,blahblah,MINDSTORMS®,,,nan,,,10-21,1,EV3 Infrared Sensor,DE,42.6878
4261,45508,blah,blahblah,MINDSTORMS®,3.0,5.0,Average,5.0,3.3,10+,1,EV3 Infrared Beacon,DE,42.6878
4262,45517,blah,blahblah,MINDSTORMS®,2.0,5.0,Very Easy,4.0,2.5,8+,1,Transformer 10V DC,DE,36.5878
4263,45502,blah,blahblah,MINDSTORMS®,2.0,5.0,nan,5.0,5.0,10-21,1,EV3 Large Servo Motor,DE,36.5878
4264,45503,blah,blahblah,MINDSTORMS®,1.0,5.0,Easy,5.0,,10-21,1,EV3 Medium Servo Motor,DE,30.4878
4265,45507,blah,blahblah,MINDSTORMS®,,,nan,,,10-21,1,EV3 Touch Sensor,DE,24.3878
4266,45514,blah,blahblah,MINDSTORMS®,,,nan,,,10-21,7,EV3 Cable Pack,DE,18.2878
4267,21137,blah,blahblah,Minecraft™,11.0,4.3,Challenging,4.5,4.2,12+,2863,The Mountain Cave,DE,329.3878
4268,21136,blah,blahblah,Minecraft™,2.0,5.0,Easy,5.0,4.0,8+,1122,The Ocean Monument,DE,152.4878
4269,21134,blah,blahblah,Minecraft™,7.0,4.0,Average,4.1,3.7,8+,729,The Waterfall Base,DE,121.9878
4270,21135,blah,blahblah,Minecraft™,1.0,5.0,Challenging,5.0,5.0,8+,717,The Crafting Box 2.0,DE,97.5878
4271,21144,blah,blahblah,Minecraft™,4.0,4.7,Easy,4.8,4.3,8+,549,The Farm Cottage,DE,79.28779999999998
4272,21143,blah,blahblah,Minecraft™,1.0,5.0,Average,5.0,5.0,8+,470,The Nether Portal,DE,67.0878
4273,21142,blah,blahblah,Minecraft™,,,nan,,,8+,278,The Polar Igloo,DE,54.8878
4274,21130,blah,blahblah,Minecraft™,6.0,4.2,Easy,4.7,4.2,8+,387,The Nether Railway,DE,54.8878
4275,21129,blah,blahblah,Minecraft™,5.0,5.0,Average,4.6,4.8,8+,247,The Mushroom Island,DE,30.4878
4276,21123,blah,blahblah,Minecraft™,16.0,4.4,Easy,4.6,4.4,8+,208,The Iron Golem,DE,28.0478
4277,21141,blah,blahblah,Minecraft™,2.0,5.0,Average,5.0,4.5,7-14,241,The Zombie Cave,DE,24.3878
4278,21139,blah,blahblah,Minecraft™,,,nan,,,6-14,84,The Nether Fight,DE,18.2878
4279,21138,blah,blahblah,Minecraft™,4.0,5.0,Easy,4.3,2.7,6-14,69,The Melon Farm,DE,18.2878
4280,71020,blah,blahblah,Minifigures,13.0,4.3,Very Easy,4.8,4.0,5+,8,THE LEGO® BATMAN MOVIE Series 2,DE,4.8678
4281,71021,blah,blahblah,Minifigures,14.0,4.5,Very Easy,4.6,4.3,5+,7,Series 18: Party,DE,4.8678
4282,70357,blah,blahblah,NEXO KNIGHTS™,5.0,2.0,Challenging,2.6,1.8,9-14,1426,Knighton Castle,DE,182.9878
4283,72006,blah,blahblah,NEXO KNIGHTS™,3.0,4.3,Challenging,4.0,4.0,8-14,604,Axl's Rolling Arsenal,DE,81.72779999999999
4284,72005,blah,blahblah,NEXO KNIGHTS™,,,nan,,,8-14,569,Aaron's X-bow,DE,69.5278
4285,72004,blah,blahblah,NEXO KNIGHTS™,3.0,5.0,Average,5.0,5.0,8-14,506,Tech Wizard Showdown,DE,54.8878
4286,72003,blah,blahblah,NEXO KNIGHTS™,,,nan,,,8-14,369,Berserker Bomber,DE,36.5878
4287,72002,blah,blahblah,NEXO KNIGHTS™,1.0,4.0,Easy,5.0,3.0,7-14,191,Twinfector,DE,24.3878
4288,72001,blah,blahblah,NEXO KNIGHTS™,,,nan,,,7-14,217,Lance's Hover Jouster,DE,24.3878
4289,70620,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,88.0,4.8,Challenging,4.9,4.8,16+,4867,NINJAGO® City,DE,365.9878
4290,70618,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,52.0,4.7,Challenging,4.9,4.8,9-14,2295,Destiny's Bounty,DE,225.6878
4291,70617,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,15.0,4.5,Average,4.8,4.8,9-14,1403,Temple of The Ultimate Ultimate Weapon,DE,134.18779999999998
4292,70656,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9.0,4.6,Average,4.9,4.8,9-14,830,"garmadon, Garmadon, GARMADON!",DE,103.6878
4293,70632,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,11.0,4.7,Average,4.5,4.4,9-14,1202,Quake Mech,DE,103.6878
4294,70616,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,6.0,4.8,Average,4.8,4.7,9-14,914,Ice Tank,DE,97.5878
4295,70615,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,19.0,3.6,Average,4.2,4.6,9-14,944,Fire Mech,DE,97.5878
4296,70643,blah,blahblah,NINJAGO®,6.0,3.8,Average,4.2,4.2,8-14,765,Temple of Resurrection,DE,85.3878
4297,70614,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8.0,4.7,Average,5.0,4.6,9-14,876,Lightning Jet,DE,82.94779999999999
4298,70613,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8.0,4.3,Average,4.5,4.5,8-14,747,Garma Mecha Man,DE,73.1878
4299,70642,blah,blahblah,NINJAGO®,2.0,4.5,Average,4.0,4.5,8-14,556,Killow vs. Samurai X,DE,60.9878
